"raceId","driverId","pitStop_stopNum","pitStop_lap","pitStop_timeOfDay","pitStop_durationMillisec","pitStop_totalStops","pitStop_avgDuration"
863,20,1,11,"15:22:02",22017,3,22178
863,20,2,25,"15:45:43",22717,3,22178
863,20,3,39,"16:09:10",21800,3,22178
863,30,1,9,"15:19:05",21979,3,22092
863,30,2,23,"15:43:00",22105,3,22092
863,30,3,37,"16:06:38",22192,3,22092
863,37,1,9,"15:19:27",24241,3,24060
863,37,2,22,"15:42:24",23420,3,24060
863,37,3,38,"16:10:38",24520,3,24060
863,39,1,10,"15:21:21",25896,4,25458
863,39,2,21,"15:40:50",25204,4,25458
863,39,3,32,"16:00:15",26417,4,25458
863,39,4,45,"16:22:48",24317,4,25458
863,154,1,10,"15:20:26",23246,3,22968
863,154,2,25,"15:45:51",22896,3,22968
863,154,3,40,"16:10:56",22763,3,22968
863,155,1,14,"15:27:35",22758,3,24340
863,155,2,31,"15:56:31",25590,3,24340
863,155,3,50,"16:28:31",24674,3,24340
863,807,1,9,"15:19:08",22413,3,22473
863,807,2,19,"15:36:18",22446,3,22473
863,807,3,36,"16:05:05",22560,3,22473
863,808,1,10,"15:20:55",23411,3,23333
863,808,2,23,"15:43:18",23421,3,23333
863,808,3,39,"16:10:35",23167,3,23333
863,811,1,9,"15:19:03",23405,3,22837
863,811,2,24,"15:44:50",22310,3,22837
863,811,3,38,"16:08:29",22796,3,22837
863,813,1,11,"15:22:27",22868,2,22599
863,813,2,23,"15:42:55",22330,2,22599
863,814,1,14,"15:27:28",22069,2,22276
863,814,2,33,"15:59:46",22483,2,22276
863,815,1,9,"15:19:00",23408,3,23253
863,815,2,21,"15:39:34",23428,3,23253
863,815,3,37,"16:06:37",22924,3,23253
863,817,1,7,"15:15:42",25829,3,23539
863,817,2,23,"15:43:21",22295,3,23539
863,817,3,38,"16:08:50",22495,3,23539
863,818,1,10,"15:20:50",22763,3,22785
863,818,2,25,"15:46:40",23353,3,22785
863,818,3,40,"16:12:03",22241,3,22785
863,819,1,12,"15:24:32",24020,1,24020
864,1,1,14,"14:24:59",21963,2,20971
864,1,2,35,"14:57:08",19980,2,20971
864,3,1,9,"14:17:10",20502,3,20252
864,3,2,22,"14:37:13",20059,3,20252
864,3,3,40,"15:04:39",20197,3,20252
864,4,1,10,"14:18:30",19456,3,19863
864,4,2,26,"14:42:46",20028,3,19863
864,4,3,44,"15:09:47",20105,3,19863
864,5,1,13,"14:23:37",21290,3,21710
864,5,2,27,"14:45:19",22566,3,21710
864,5,3,43,"15:10:04",21275,3,21710
864,8,1,11,"14:20:05",19777,3,20383
864,8,2,27,"14:44:27",21301,3,20383
864,8,3,48,"15:16:02",20073,3,20383
864,10,1,14,"14:25:27",21082,3,20884
864,10,2,26,"14:44:13",20902,3,20884
864,10,3,47,"15:16:42",20669,3,20884
864,13,1,10,"14:18:53",20130,4,18933
864,13,2,28,"14:46:33",13259,4,18933
864,13,3,29,"14:48:17",19699,4,18933
864,13,4,45,"15:12:32",22645,4,18933
864,17,1,6,"14:12:45",20119,3,21704
864,17,2,17,"14:29:54",24864,3,21704
864,17,3,40,"15:05:00",20129,3,21704
864,18,1,9,"14:17:14",20333,3,20427
864,18,2,25,"14:41:49",21061,3,20427
864,18,3,38,"15:01:44",19888,3,20427
864,20,1,7,"14:14:11",19745,4,19711
864,20,2,27,"14:44:46",19624,4,19711
864,20,3,30,"14:49:35",13335,4,19711
864,20,4,42,"15:07:43",26143,4,19711
864,30,1,10,"14:18:44",20113,1,20113
864,37,1,10,"14:19:19",22275,4,21856
864,37,2,19,"14:33:43",22135,4,21856
864,37,3,35,"14:59:17",21543,4,21856
864,37,4,51,"15:24:24",21471,4,21856
864,39,1,11,"14:20:59",21518,2,22016
864,39,2,22,"14:38:37",22515,2,22016
864,154,1,10,"14:18:42",20223,3,20824
864,154,2,26,"14:43:10",21215,3,20824
864,154,3,51,"15:20:41",21035,3,20824
864,155,1,8,"14:15:44",22260,3,21317
864,155,2,26,"14:43:23",20381,3,21317
864,155,3,41,"15:06:09",21311,3,21317
864,807,1,10,"14:18:56",20521,3,20531
864,807,2,19,"14:32:55",20558,3,20531
864,807,3,39,"15:03:27",20515,3,20531
864,808,1,10,"14:19:03",24856,3,23248
864,808,2,28,"14:47:06",23072,3,23248
864,808,3,44,"15:11:45",21817,3,23248
864,813,1,11,"14:20:01",20620,3,21222
864,813,2,24,"14:39:46",20218,3,21222
864,813,3,41,"15:05:16",22829,3,21222
864,814,1,9,"14:17:22",19987,3,20511
864,814,2,23,"14:38:57",21680,3,20511
864,814,3,42,"15:08:07",19867,3,20511
864,815,1,1,"14:05:24",21864,3,23816
864,815,2,17,"14:30:09",21055,3,23816
864,815,3,37,"15:00:35",28531,3,23816
864,817,1,11,"14:20:29",21101,3,20424
864,817,2,25,"14:42:02",20114,3,20424
864,817,3,39,"15:03:31",20059,3,20424
864,818,1,10,"14:18:52",20388,3,21164
864,818,2,23,"14:38:58",22645,3,21164
864,818,3,40,"15:05:04",20460,3,21164
864,819,1,15,"14:27:06",20936,2,21137
864,819,2,27,"14:45:53",21338,2,21137
865,1,1,29,"14:43:03",25748,1,25748
865,3,1,27,"14:40:15",24874,1,24874
865,4,1,30,"14:44:22",25220,1,25220
865,5,1,30,"14:44:53",26066,2,28679
865,5,2,73,"15:43:52",31293,2,28679
865,8,1,29,"14:43:28",26380,1,26380
865,10,1,30,"14:45:01",25567,2,31035
865,10,2,54,"15:17:48",36503,2,31035
865,13,1,31,"14:45:47",24993,1,24993
865,17,1,29,"14:42:54",25566,1,25566
865,18,1,38,"14:55:43",25219,1,25219
865,20,1,46,"15:05:40",25079,1,25079
865,30,1,34,"14:50:07",25117,1,25117
865,39,1,29,"14:44:09",27306,2,27139
865,39,2,74,"15:46:48",26973,2,27139
865,155,1,1,"14:04:47",28390,1,28390
865,807,1,29,"14:43:29",26447,1,26447
865,808,1,3,"14:08:18",39391,1,39391
865,811,1,29,"14:43:29",26410,1,26410
865,814,1,35,"14:51:32",25642,1,25642
865,815,1,34,"14:50:36",25666,2,22671
865,815,2,39,"14:57:38",19677,2,22671
865,817,1,40,"14:58:28",25335,1,25335
865,818,1,17,"14:27:24",26063,2,26110
865,818,2,70,"15:38:55",26157,2,26110
865,819,1,33,"14:49:17",27186,1,27186
866,1,1,17,"14:25:51",21375,2,21952
866,1,2,50,"15:09:20",22530,2,21952
866,3,1,19,"14:28:43",21222,2,21200
866,3,2,38,"14:53:57",21179,2,21200
866,4,1,19,"14:28:31",21133,1,21133
866,5,1,17,"14:26:32",21733,2,21718
866,5,2,42,"15:00:15",21704,2,21718
866,8,1,40,"14:56:32",21534,1,21534
866,10,1,24,"14:36:31",25520,1,25520
866,13,1,12,"14:19:28",21128,2,21121
866,13,2,58,"15:20:18",21115,2,21121
866,17,1,17,"14:25:59",21199,2,21226
866,17,2,52,"15:12:15",21254,2,21226
866,18,1,15,"14:23:32",21748,3,21652
866,18,2,33,"14:47:50",21845,3,21652
866,18,3,52,"15:13:15",21363,3,21652
866,20,1,16,"14:24:31",21639,2,22033
866,20,2,63,"15:26:26",22428,2,22033
866,30,1,13,"14:20:47",21807,2,22165
866,30,2,43,"15:00:53",22524,2,22165
866,154,1,21,"14:31:23",21830,1,21830
866,155,1,24,"14:35:30",21453,1,21453
866,807,1,21,"14:31:32",24583,2,24121
866,807,2,42,"14:59:35",23660,2,24121
866,808,1,18,"14:27:54",21888,2,21645
866,808,2,43,"15:01:38",21403,2,21645
866,811,1,23,"14:34:41",22781,1,22781
866,813,1,29,"14:42:22",22704,1,22704
866,814,1,13,"14:20:45",21489,2,21611
866,814,2,44,"15:02:08",21734,2,21611
866,815,1,41,"14:57:52",21407,1,21407
866,817,1,17,"14:26:17",21689,2,21623
866,817,2,58,"15:20:40",21558,2,21623
866,818,1,16,"14:24:55",22278,3,20027
866,818,2,43,"15:01:05",23163,3,20027
866,818,3,47,"15:06:41",14641,3,20027
866,819,1,28,"14:41:55",23291,1,23291
867,1,1,13,"14:26:30",19355,2,25218
867,1,2,28,"14:53:30",31081,2,25218
867,3,1,20,"14:39:17",20625,2,20370
867,3,2,46,"15:28:36",20115,2,20370
867,4,1,15,"14:30:09",19789,2,20253
867,4,2,28,"14:53:33",20718,2,20253
867,5,1,12,"14:25:12",21040,2,22742
867,5,2,27,"14:53:03",24445,2,22742
867,8,1,14,"14:28:21",21879,2,21491
867,8,2,28,"14:53:38",21103,2,21491
867,13,1,11,"14:23:08",20498,4,25035
867,13,2,27,"14:51:54",20126,4,25035
867,13,3,34,"15:07:46",39041,4,25035
867,13,4,53,"15:41:54",20476,4,25035
867,17,1,19,"14:37:40",20246,2,20234
867,17,2,38,"15:14:32",20222,2,20234
867,18,1,10,"14:21:23",20246,2,19943
867,18,2,26,"14:50:09",19640,2,19943
867,20,1,16,"14:31:32",20357,2,20190
867,20,2,29,"14:55:02",20023,2,20190
867,30,1,19,"14:37:38",20477,2,20259
867,30,2,41,"15:19:40",20041,2,20259
867,37,1,14,"14:29:09",23127,2,23126
867,37,2,28,"14:55:13",23125,2,23126
867,39,1,15,"14:31:07",22930,3,21360
867,39,2,29,"14:57:51",26370,3,21360
867,39,3,39,"15:16:58",14780,3,21360
867,154,1,16,"14:31:48",20479,2,21831
867,154,2,28,"14:53:16",23183,2,21831
867,155,1,14,"14:28:20",23071,2,24395
867,155,2,20,"14:39:29",25719,2,24395
867,807,1,14,"14:28:26",21198,2,20765
867,807,2,28,"14:53:50",20332,2,20765
867,808,1,13,"14:26:58",20726,4,23539
867,808,2,25,"14:48:42",21224,4,23539
867,808,3,28,"14:54:43",21407,4,23539
867,808,4,47,"15:30:40",30800,4,23539
867,811,1,20,"14:40:14",28440,2,21549
867,811,2,24,"14:47:48",14659,2,21549
867,813,1,14,"14:28:23",21342,2,21433
867,813,2,28,"14:53:44",21525,2,21433
867,814,1,23,"14:44:48",20295,1,20295
867,815,1,10,"14:21:27",21032,2,20968
867,815,2,25,"14:48:26",20904,2,20968
867,817,1,14,"14:28:38",21209,2,21903
867,817,2,37,"15:12:44",22597,2,21903
867,818,1,17,"14:34:17",21303,1,21303
867,819,1,11,"14:23:43",31636,2,27237
867,819,2,28,"14:55:13",22838,2,27237
868,1,1,21,"13:38:11",24498,2,24750
868,1,2,28,"13:49:52",25003,2,24750
868,3,1,15,"13:28:30",25189,2,29359
868,3,2,37,"14:04:48",33529,2,29359
868,4,1,15,"13:28:03",25372,2,25185
868,4,2,37,"14:04:03",24998,2,25185
868,5,1,12,"13:23:46",26196,2,26315
868,5,2,29,"13:52:21",26434,2,26315
868,8,1,13,"13:24:58",25581,2,25726
868,8,2,34,"13:59:31",25871,2,25726
868,10,1,18,"13:34:02",26165,2,25703
868,10,2,38,"14:07:52",25241,2,25703
868,13,1,13,"13:24:56",25325,2,25217
868,13,2,35,"14:01:05",25110,2,25217
868,17,1,14,"13:26:30",25854,2,25516
868,17,2,33,"13:57:42",25179,2,25516
868,18,1,16,"13:30:09",25138,2,24950
868,18,2,31,"13:55:02",24762,2,24950
868,20,1,10,"13:19:58",25829,2,25574
868,20,2,31,"13:54:33",25319,2,25574
868,30,1,12,"13:23:17",25938,2,25745
868,30,2,34,"13:59:45",25552,2,25745
868,37,1,27,"13:49:37",27715,1,27715
868,39,1,16,"13:30:53",29908,2,28926
868,39,2,35,"14:03:37",27944,2,28926
868,154,1,2,"13:06:42",34201,2,29794
868,154,2,26,"13:46:39",25388,2,29794
868,155,1,16,"13:30:03",26845,2,33026
868,155,2,37,"14:04:36",39208,2,33026
868,807,1,16,"13:30:05",26060,2,25752
868,807,2,35,"14:01:25",25444,2,25752
868,811,1,14,"13:26:49",25983,2,26278
868,811,2,30,"13:53:19",26573,2,26278
868,813,1,11,"13:21:39",25630,2,29349
868,813,2,12,"13:24:16",33068,2,29349
868,814,1,1,"13:05:45",32790,1,32790
868,815,1,11,"13:21:41",25192,1,25192
868,817,1,16,"13:30:14",25626,2,25619
868,817,2,29,"13:51:50",25613,2,25619
868,818,1,14,"13:26:57",26489,2,26344
868,818,2,32,"13:56:46",26200,2,26344
868,819,1,13,"13:25:46",26313,2,26238
868,819,2,32,"13:58:04",26164,2,26238
869,1,1,3,"14:07:52",21012,3,19162
869,1,2,31,"14:46:44",17598,3,19162
869,1,3,47,"15:08:33",18877,3,19162
869,3,1,12,"14:19:51",18395,3,18343
869,3,2,32,"14:47:31",17894,3,18343
869,3,3,50,"15:11:59",18741,3,18343
869,4,1,18,"14:27:43",17570,2,17756
869,4,2,41,"14:59:05",17942,2,17756
869,5,1,13,"14:21:24",19385,4,21601
869,5,2,31,"14:46:32",18801,4,21601
869,5,3,44,"15:04:41",19233,4,21601
869,5,4,53,"15:17:23",28988,4,21601
869,8,1,11,"14:18:20",18002,2,17868
869,8,2,38,"14:55:22",17735,2,17868
869,10,1,19,"14:30:15",21399,2,20175
869,10,2,40,"15:00:18",18952,2,20175
869,13,1,1,"14:04:39",23049,3,20622
869,13,2,24,"14:36:49",19137,3,20622
869,13,3,47,"15:08:15",19680,3,20622
869,17,1,12,"14:19:43",18253,2,17771
869,17,2,40,"14:58:22",17290,2,17771
869,18,1,19,"14:29:13",17867,2,17349
869,18,2,40,"14:57:48",16831,2,17349
869,20,1,20,"14:30:30",17512,2,17685
869,20,2,41,"14:59:07",17859,2,17685
869,30,1,14,"14:22:25",18497,3,18196
869,30,2,36,"14:52:44",17928,3,18196
869,30,3,52,"15:14:25",18163,3,18196
869,37,1,20,"14:31:43",19850,2,20257
869,37,2,45,"15:07:26",20664,2,20257
869,39,1,22,"14:34:43",19535,2,19458
869,39,2,46,"15:08:59",19382,2,19458
869,154,1,1,"14:04:56",32766,3,25299
869,154,2,24,"14:37:20",20388,3,25299
869,154,3,42,"15:02:09",22743,3,25299
869,155,1,22,"14:33:31",18904,2,19040
869,155,2,43,"15:02:13",19177,2,19040
869,807,1,12,"14:19:41",18442,3,18364
869,807,2,31,"14:46:05",18286,3,18364
869,807,3,46,"15:06:33",18365,3,18364
869,808,1,14,"14:22:47",19802,3,18826
869,808,2,32,"14:47:59",18323,3,18826
869,808,3,50,"15:12:58",18354,3,18826
869,811,1,1,"14:04:53",47942,3,28359
869,811,2,25,"14:38:46",18822,3,28359
869,811,3,47,"15:09:01",18313,3,28359
869,813,1,13,"14:21:05",19646,3,18980
869,813,2,38,"14:55:56",19210,3,18980
869,813,3,57,"15:22:00",18085,3,18980
869,814,1,10,"14:17:02",17899,2,17933
869,814,2,39,"14:57:08",17968,2,17933
869,815,1,17,"14:26:37",18143,2,18171
869,815,2,40,"14:58:14",18199,2,18171
869,817,1,19,"14:29:34",18374,2,18182
869,817,2,38,"14:55:57",17990,2,18182
869,818,1,6,"14:11:33",18901,3,19091
869,818,2,27,"14:40:49",18425,3,19091
869,818,3,45,"15:05:35",19949,3,19091
869,819,1,21,"14:32:56",17821,2,18606
869,819,2,43,"15:03:49",19391,2,18606
870,1,1,18,"14:32:53",20436,2,19747
870,1,2,40,"15:05:18",19059,2,19747
870,3,1,16,"14:30:21",20352,2,20492
870,3,2,40,"15:05:53",20632,2,20492
870,4,1,17,"14:31:38",19669,2,19517
870,4,2,43,"15:10:01",19365,2,19517
870,5,1,17,"14:32:09",20780,3,21067
870,5,2,36,"15:00:48",21855,3,21067
870,5,3,56,"15:30:55",20567,3,21067
870,8,1,20,"14:36:01",20087,2,19929
870,8,2,45,"15:12:35",19772,2,19929
870,10,1,18,"14:34:25",21337,2,20860
870,10,2,40,"15:08:28",20383,2,20860
870,13,1,18,"14:33:17",19981,2,19949
870,13,2,43,"15:10:12",19917,2,19949
870,17,1,20,"14:36:05",19611,3,19390
870,17,2,39,"15:04:09",19175,3,19390
870,17,3,55,"15:27:30",19386,3,19390
870,18,1,15,"14:28:38",19408,3,19615
870,18,2,34,"14:56:39",19083,3,19615
870,18,3,45,"15:12:56",20355,3,19615
870,20,1,17,"14:31:35",19380,3,19225
870,20,2,38,"15:02:27",19331,3,19225
870,20,3,58,"15:31:43",18964,3,19225
870,30,1,1,"14:08:08",21336,3,18346
870,30,2,4,"14:12:58",13199,3,18346
870,30,3,32,"14:54:51",20503,3,18346
870,37,1,22,"14:40:27",22332,2,22104
870,37,2,41,"15:10:00",21877,2,22104
870,39,1,18,"14:34:22",21259,2,21645
870,39,2,39,"15:07:06",22031,2,21645
870,154,1,19,"14:34:22",22151,2,21191
870,154,2,39,"15:03:52",20231,2,21191
870,155,1,8,"14:18:40",20234,2,20149
870,155,2,40,"15:06:36",20065,2,20149
870,807,1,15,"14:28:52",20736,2,20671
870,807,2,39,"15:04:31",20607,2,20671
870,808,1,18,"14:33:47",21070,3,20725
870,808,2,35,"14:59:27",20592,3,20725
870,808,3,51,"15:23:46",20515,3,20725
870,811,1,16,"14:30:15",20213,2,20408
870,811,2,42,"15:08:36",20604,2,20408
870,813,1,15,"14:28:54",20304,3,17755
870,813,2,41,"15:07:28",19755,3,17755
870,813,3,52,"15:23:48",13206,3,17755
870,814,1,16,"14:30:26",20460,2,20406
870,814,2,38,"15:03:06",20352,2,20406
870,815,1,21,"14:37:57",20320,2,20268
870,815,2,47,"15:16:34",20216,2,20268
870,817,1,14,"14:27:32",20510,3,20055
870,817,2,34,"14:57:29",19630,3,20055
870,817,3,47,"15:16:46",20027,3,20055
870,818,1,12,"14:24:37",20363,4,19866
870,818,2,30,"14:51:44",19858,4,19866
870,818,3,46,"15:15:27",19644,4,19866
870,818,4,64,"15:42:01",19600,4,19866
870,819,1,20,"14:36:59",20915,2,21146
870,819,2,39,"15:05:50",21378,2,21146
871,3,1,20,"14:47:24",21062,2,20798
871,3,2,36,"15:18:36",20534,2,20798
871,5,1,14,"14:35:49",52206,2,37068
871,5,2,27,"15:02:21",21931,2,37068
871,8,1,11,"14:29:22",20383,2,20336
871,8,2,28,"15:02:30",20289,2,20336
871,10,1,11,"14:29:54",22463,2,21561
871,10,2,25,"14:58:05",20660,2,21561
871,13,1,12,"14:31:26",20306,2,20677
871,13,2,27,"15:00:45",21049,2,20677
871,17,1,11,"14:29:28",20908,2,20646
871,17,2,27,"15:00:39",20385,2,20646
871,18,1,20,"14:46:43",19668,1,19668
871,20,1,21,"14:48:56",20811,1,20811
871,30,1,19,"14:45:02",21664,2,21249
871,30,2,35,"15:16:18",20835,2,21249
871,37,1,1,"14:06:31",29107,3,25399
871,37,2,15,"14:38:00",25027,3,25399
871,37,3,27,"15:02:18",22064,3,25399
871,39,1,14,"14:35:55",23953,2,23238
871,39,2,28,"15:04:17",22523,2,23238
871,155,1,1,"14:06:35",27248,3,23674
871,155,2,7,"14:21:42",21669,3,23674
871,155,3,24,"14:55:27",22106,3,23674
871,807,1,13,"14:33:14",22152,2,21424
871,807,2,27,"15:00:38",20696,2,21424
871,808,1,12,"14:31:42",25972,2,23576
871,808,2,26,"14:59:52",21180,2,23576
871,811,1,16,"14:39:19",21690,2,21860
871,811,2,39,"15:24:25",22030,2,21860
871,813,1,1,"14:06:36",21842,1,21842
871,814,1,10,"14:27:27",21402,2,21258
871,814,2,26,"14:59:07",21115,2,21258
871,817,1,12,"14:31:21",20287,2,20673
871,817,2,28,"15:02:51",21060,2,20673
871,818,1,15,"14:37:19",20660,2,20868
871,818,2,29,"15:04:49",21077,2,20868
871,819,1,18,"14:44:03",21611,1,21611
872,1,1,23,"14:38:13",20736,1,20736
872,3,1,14,"14:25:03",22346,2,22100
872,3,2,38,"15:01:21",21854,2,22100
872,4,1,20,"14:33:52",21515,1,21515
872,5,1,17,"14:29:51",22737,2,22323
872,5,2,39,"15:03:38",21910,2,22323
872,8,1,17,"14:29:28",21730,1,21730
872,10,1,7,"14:14:33",28747,2,25664
872,10,2,32,"14:53:27",22581,2,25664
872,13,1,19,"14:32:19",22161,1,22161
872,17,1,21,"14:35:36",21556,1,21556
872,18,1,22,"14:36:49",23375,1,23375
872,20,1,20,"14:33:51",22303,2,18655
872,20,2,34,"14:55:13",15008,2,18655
872,30,1,15,"14:26:24",22247,2,22278
872,30,2,37,"14:59:46",22310,2,22278
872,37,1,22,"14:38:04",23488,1,23488
872,39,1,23,"14:39:30",31745,1,31745
872,155,1,20,"14:34:08",22874,1,22874
872,807,1,27,"14:44:55",22746,1,22746
872,808,1,19,"14:32:59",22182,2,22496
872,808,2,40,"15:05:10",22811,2,22496
872,811,1,24,"14:40:20",22985,1,22985
872,813,1,13,"14:23:38",22970,2,22392
872,813,2,35,"14:57:05",21814,2,22392
872,814,1,21,"14:35:39",22190,1,22190
872,815,1,29,"14:47:32",22472,1,22472
872,816,1,27,"14:45:12",21962,1,21962
872,817,1,24,"14:40:19",21720,1,21720
872,819,1,18,"14:31:32",24039,2,23042
872,819,2,35,"14:57:49",22046,2,23042
873,1,1,12,"20:27:09",29124,1,29124
873,3,1,12,"20:27:30",29546,2,29616
873,3,2,33,"21:09:07",29687,2,29616
873,4,1,11,"20:25:22",29557,2,29373
873,4,2,29,"21:00:36",29190,2,29373
873,5,1,12,"20:27:55",30440,3,30257
873,5,2,26,"20:55:51",30099,3,30257
873,5,3,45,"21:38:17",30232,3,30257
873,8,1,13,"20:29:37",29669,2,29519
873,8,2,32,"21:07:02",29370,2,29519
873,10,1,13,"20:30:01",30977,2,31496
873,10,2,25,"20:54:19",32015,2,31496
873,13,1,1,"20:06:31",31958,3,30272
873,13,2,19,"20:42:14",29403,3,30272
873,13,3,33,"21:10:02",29455,3,30272
873,17,1,8,"20:19:35",29333,3,29328
873,17,2,28,"20:58:56",29304,3,29328
873,17,3,40,"21:26:54",29348,3,29328
873,18,1,14,"20:31:06",30019,2,29840
873,18,2,33,"21:08:25",29662,2,29840
873,20,1,10,"20:23:17",29117,2,30127
873,20,2,33,"21:08:19",31137,2,30127
873,30,1,11,"20:25:39",30879,2,30608
873,30,2,33,"21:09:20",30338,2,30608
873,37,1,18,"20:40:26",33042,3,36589
873,37,2,30,"21:05:01",32625,3,36589
873,37,3,40,"21:27:06",44101,3,36589
873,39,1,19,"20:42:28",32436,1,32436
873,154,1,14,"20:31:24",32080,2,31916
873,154,2,33,"21:09:08",31753,2,31916
873,155,1,14,"20:31:56",30693,3,32560
873,155,2,30,"21:03:49",30842,3,32560
873,155,3,50,"21:48:02",36146,3,32560
873,807,1,18,"20:39:33",30363,3,31859
873,807,2,40,"21:26:54",30613,3,31859
873,807,3,50,"21:48:19",34601,3,31859
873,808,1,1,"20:06:04",36148,4,34512
873,808,2,18,"20:40:30",30341,4,34512
873,808,3,30,"21:04:39",30405,4,34512
873,808,4,40,"21:27:04",41154,4,34512
873,811,1,10,"20:23:50",30317,3,30609
873,811,2,25,"20:53:24",30828,3,30609
873,811,3,33,"21:09:41",30684,3,30609
873,813,1,13,"20:29:11",30234,3,30585
873,813,2,29,"21:00:34",30540,3,30585
873,813,3,33,"21:09:10",30981,3,30585
873,814,1,12,"20:27:23",31026,2,30527
873,814,2,33,"21:08:49",30029,2,30527
873,815,1,18,"20:39:37",30043,2,30130
873,815,2,40,"21:26:57",30217,2,30130
873,817,1,11,"20:25:50",30992,2,30390
873,817,2,31,"21:05:16",29789,2,30390
873,818,1,12,"20:27:44",30499,2,30198
873,818,2,24,"20:51:30",29898,2,30198
873,819,1,16,"20:36:09",30647,2,30740
873,819,2,32,"21:08:32",30834,2,30740
874,1,1,16,"15:31:39",21148,2,20471
874,1,2,31,"15:56:51",19794,2,20471
874,5,1,18,"15:35:26",22816,2,22747
874,5,2,41,"16:14:28",22678,2,22747
874,8,1,13,"15:26:35",20901,2,21061
874,8,2,30,"15:55:12",21222,2,21061
874,10,1,20,"15:39:00",20662,2,21091
874,10,2,40,"16:12:57",21520,2,21091
874,13,1,17,"15:33:08",20936,2,20857
874,13,2,36,"16:04:50",20778,2,20857
874,17,1,1,"15:06:19",32462,2,26576
874,17,2,26,"15:48:48",20691,2,26576
874,18,1,13,"15:26:28",20233,2,20666
874,18,2,35,"16:03:20",21099,2,20666
874,20,1,17,"15:32:58",20508,2,20427
874,20,2,37,"16:06:11",20346,2,20427
874,30,1,17,"15:33:45",20643,2,20511
874,30,2,36,"16:05:33",20379,2,20511
874,37,1,17,"15:34:08",26287,2,24387
874,37,2,36,"16:06:51",22487,2,24387
874,39,1,15,"15:30:44",23227,1,23227
874,154,1,1,"15:05:37",32329,3,27755
874,154,2,7,"15:16:52",29793,3,27755
874,154,3,22,"15:42:35",21143,3,27755
874,155,1,14,"15:28:06",20783,2,20772
874,155,2,31,"15:56:42",20762,2,20772
874,807,1,13,"15:26:38",21007,2,21347
874,807,2,31,"15:56:55",21688,2,21347
874,808,1,19,"15:37:33",21368,3,18995
874,808,2,42,"16:16:46",21367,3,18995
874,808,3,48,"16:27:04",14250,3,18995
874,811,1,1,"15:05:49",27098,4,21191
874,811,2,16,"15:32:04",21538,4,21191
874,811,3,21,"15:40:44",14608,4,21191
874,811,4,34,"16:02:29",21520,4,21191
874,813,1,16,"15:31:44",21361,2,21239
874,813,2,33,"16:00:13",21118,2,21239
874,814,1,13,"15:26:54",21063,2,21203
874,814,2,32,"15:59:02",21344,2,21203
874,815,1,15,"15:29:58",21273,1,21273
874,817,1,17,"15:33:31",21944,2,21730
874,817,2,34,"16:02:03",21516,2,21730
874,818,1,18,"15:35:28",22528,2,21979
874,818,2,35,"16:04:02",21431,2,21979
874,819,1,14,"15:29:02",21343,2,31924
874,819,2,31,"15:58:08",42505,2,31924
875,1,1,13,"15:26:44",19638,3,19954
875,1,2,26,"15:50:01",20777,3,19954
875,1,3,42,"16:18:28",19447,3,19954
875,4,1,15,"15:30:13",19930,2,20010
875,4,2,34,"16:03:41",20090,2,20010
875,5,1,13,"15:27:25",21896,2,21692
875,5,2,33,"16:03:37",21489,2,21692
875,8,1,14,"15:28:33",20211,2,20611
875,8,2,35,"16:05:40",21012,2,20611
875,10,1,14,"15:29:19",22334,2,21414
875,10,2,31,"16:00:08",20494,2,21414
875,13,1,14,"15:28:32",20607,2,20731
875,13,2,35,"16:05:28",20855,2,20731
875,17,1,14,"15:28:25",19811,2,19713
875,17,2,32,"16:00:11",19616,2,19713
875,20,1,15,"15:30:06",19830,2,19815
875,20,2,35,"16:05:18",19801,2,19815
875,30,1,13,"15:27:06",20087,2,20181
875,30,2,32,"16:01:04",20276,2,20181
875,39,1,18,"15:37:11",22749,1,22749
875,154,1,13,"15:27:00",21681,2,21308
875,154,2,31,"15:59:00",20935,2,21308
875,155,1,1,"15:06:00",33003,2,23494
875,155,2,7,"15:17:22",13986,2,23494
875,807,1,13,"15:26:59",22125,2,21553
875,807,2,32,"16:00:43",20982,2,21553
875,808,1,14,"15:29:17",22278,2,21929
875,808,2,32,"16:01:49",21581,2,21929
875,811,1,14,"15:28:57",21886,2,22349
875,811,2,32,"16:01:12",22813,2,22349
875,813,1,21,"15:41:35",21137,1,21137
875,814,1,15,"15:30:41",20805,2,20511
875,814,2,28,"15:54:05",20218,2,20511
875,815,1,18,"15:35:58",24408,2,22587
875,815,2,33,"16:02:54",20767,2,22587
875,817,1,14,"15:28:56",20151,2,20477
875,817,2,34,"16:04:24",20804,2,20477
875,818,1,13,"15:27:09",20865,2,21026
875,818,2,38,"16:11:27",21188,2,21026
875,819,1,17,"15:35:01",21302,2,21660
875,819,2,34,"16:06:00",22019,2,21660
876,1,1,32,"15:52:33",20852,1,20852
876,3,1,27,"15:45:26",21490,1,21490
876,4,1,29,"15:47:52",20800,1,20800
876,5,1,32,"15:53:40",22967,1,22967
876,8,1,27,"15:45:09",21404,1,21404
876,10,1,31,"15:52:31",27303,1,27303
876,13,1,28,"15:46:40",21100,1,21100
876,17,1,30,"15:49:21",20808,1,20808
876,18,1,25,"15:42:00",21509,1,21509
876,20,1,33,"15:53:43",20707,1,20707
876,30,1,1,"15:05:50",25036,2,23179
